Chip Run Info,C:\Users\Teyton Lab\Contacts\Desktop\Marie data (Mouse)\Macrophages\082218MHMacrophages4-2\ChipRun.bml,1131433250,48.48 (113x),GE 48x48 Fast PCR+Melt v2,ROX,EvaGreen,8/21/2018 8:37:41 PM,00:30:34,BIOMARKHD178
Application Version,4.0.1
Application Build,20130423.0820
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,User
S04-A40,7wM9mac2,Unknown,1,LY6G,Test,999,0,Fail,0.0168734359788604,999,999,0,
S04-A41,7wM9mac2,Unknown,1,SGPL1,Test,17.5738553568419,1,Pass,0.0168734359788604,83.3420876991369,999,1,
S04-A42,7wM9mac2,Unknown,1,LTA,Test,999,0,Fail,0.0168734359788604,999,999,0,
S04-A43,7wM9mac2,Unknown,1,CD14,Test,18.2203388077826,1,Pass,0.0168734359788604,83.7903846760978,999,1,
S04-A44,7wM9mac2,Unknown,1,CTSD,Test,16.793327197424,1,Pass,0.0168734359788604,82.3960131433369,999,1,
S04-A45,7wM9mac2,Unknown,1,HIF2A,Test,999,0,Fail,0.0168734359788604,999,999,0,
S04-A46,7wM9mac2,Unknown,1,LY75,Test,999,0,Fail,0.0168734359788604,999,999,0,
S04-A47,7wM9mac2,Unknown,1,SPHK1,Test,24.804054070295,1,Pass,0.0168734359788604,88.1496259105412,999,1,
S04-A48,7wM9mac2,Unknown,1,LTB,Test,999,0,Fail,0.0168734359788604,999,999,0,
S42-A01,7wM9mac27,Unknown,1,ABCA1,Test,999,0,Fail,0.0168734359788604,999,999,0,
S42-A02,7wM9mac27,Unknown,1,CD164,Test,16.4125387199088,1,Pass,0.0168734359788604,80.9822702929141,73.1139662790657,0.855165740198667,
S42-A03,7wM9mac27,Unknown,1,CXCL10,Test,999,0,Fail,0.0168734359788604,999,999,0,
S42-A04,7wM9mac27,Unknown,1,IL1A,Test,999,0,Fail,0.0168734359788604,999,999,0,
S42-A05,7wM9mac27,Unknown,1,LYVE1,Test,999,0,Fail,0.0168734359788604,999,999,0,
S42-A06,7wM9mac27,Unknown,1,SPP1,Test,999,0,Fail,0.0168734359788604,999,999,0,
S42-A07,7wM9mac27,Unknown,1,B2M,Test,11.6137247139384,1,Pass,0.0168734359788604,81.3239790963565,999,1,
S42-A08,7wM9mac27,Unknown,1,PDL1,Test,999,0,Fail,0.0168734359788604,999,999,0,
S42-A09,7wM9mac27,Unknown,1,CXCL9,Test,999,0,Fail,0.0168734359788604,999,999,0,
S42-A10,7wM9mac27,Unknown,1,IL1B,Test,13.7993949192937,1,Pass,0.0168734359788604,79.6983867834486,999,1,
S42-A11,7wM9mac27,Unknown,1,MDK,Test,24.6201266631094,1,Pass,0.0168734359788604,81.0887973697088,999,1,
S42-A12,7wM9mac27,Unknown,1,TLR4,Test,999,0,Fail,0.0168734359788604,999,999,0,
S42-A13,7wM9mac27,Unknown,1,CCL1,Test,999,0,Fail,0.0168734359788604,999,999,0,
S42-A14,7wM9mac27,Unknown,1,CD40,Test,999,0,Fail,0.0168734359788604,999,999,0,
S42-A15,7wM9mac27,Unknown,1,F4-80,Test,24.3989730933863,1,Pass,0.0168734359788604,82.1352273160778,999,1,
S42-A16,7wM9mac27,Unknown,1,IL6,Test,999,0,Fail,0.0168734359788604,999,999,0,
S42-A17,7wM9mac27,Unknown,1,PDPN,Test,999,0,Fail,0.0168734359788604,999,999,0,
S42-A18,7wM9mac27,Unknown,1,TPP1,Test,19.3405046012742,1,Pass,0.0168734359788604,80.6819206020735,999,1,
S42-A19,7wM9mac27,Unknown,1,CCL2,Test,22.0346615540742,0,Fail,0.0168734359788604,999,85.0482781124765,0,
S42-A20,7wM9mac27,Unknown,1,CD74,Test,11.3566213502151,1,Pass,0.0168734359788604,80.7300224765034,999,1,
S42-A21,7wM9mac27,Unknown,1,FCGR3,Test,25.069137566738,0.963209106898527,Pass,0.0168734359788604,81.4605459903546,999,1,
S42-A22,7wM9mac27,Unknown,1,ITGAM,Test,999,0,Fail,0.0168734359788604,999,999,0,
S42-A23,7wM9mac27,Unknown,1,PROX1,Test,999,0,Fail,0.0168734359788604,999,999,0,
S42-A24,7wM9mac27,Unknown,1,VEGFC,Test,999,0,Fail,0.0168734359788604,999,999,0,
S42-A25,7wM9mac27,Unknown,1,CCL21A,Test,17.2404202100636,1,Pass,0.0168734359788604,78.0586012512009,999,1,
S42-A26,7wM9mac27,Unknown,1,CD80,Test,999,0,Fail,0.0168734359788604,999,999,0,
S42-A27,7wM9mac27,Unknown,1,VEGF-R3,Test,999,0,Fail,0.0168734359788604,999,999,0,
S42-A28,7wM9mac27,Unknown,1,ITGAX,Test,16.8418895442723,1,Pass,0.0168734359788604,80.2026655114321,999,1,
S42-A29,7wM9mac27,Unknown,1,S1PR1,Test,999,0,Fail,0.0168734359788604,999,999,0,
S42-A30,7wM9mac27,Unknown,1,XCR1,Test,999,0,Fail,0.0168734359788604,999,999,0,
S42-A31,7wM9mac27,Unknown,1,CCL22,Test,999,0,Fail,0.0168734359788604,999,999,0,
S42-A32,7wM9mac27,Unknown,1,CD86,Test,20.6171763533624,1,Pass,0.0168734359788604,80.3723476740698,999,1,
S42-A33,7wM9mac27,Unknown,1,H2-AA,Test,11.1062236680441,1,Pass,0.0168734359788604,84.7676154885566,999,1,
S42-A34,7wM9mac27,Unknown,1,LAMP2,Test,15.3849333747324,1,Pass,0.0168734359788604,82.072138433557,999,1,
S42-A35,7wM9mac27,Unknown,1,SELENOP,Test,15.333098697622,1,Pass,0.0168734359788604,81.0356291618273,999,1,
S42-A36,7wM9mac27,Unknown,1,HIF1A,Test,16.9142968337434,1,Pass,0.0168734359788604,76.298753721634,999,1,
S42-A37,7wM9mac27,Unknown,1,CCR7,Test,21.0543534392208,1,Pass,0.0168734359788604,82.0972109837743,999,1,
S42-A38,7wM9mac27,Unknown,1,CSF1R,Test,13.1639512202131,1,Pass,0.0168734359788604,82.2346963727704,999,1,
S42-A39,7wM9mac27,Unknown,1,H2-DMA,Test,16.8339644127532,1,Pass,0.0168734359788604,83.1541434719856,999,1,
S42-A40,7wM9mac27,Unknown,1,LY6G,Test,999,0,Fail,0.0168734359788604,999,999,0,
S42-A41,7wM9mac27,Unknown,1,SGPL1,Test,16.9238455400896,1,Pass,0.0168734359788604,83.4052242568529,999,1,
S42-A42,7wM9mac27,Unknown,1,LTA,Test,999,0,Fail,0.0168734359788604,999,999,0,
S42-A43,7wM9mac27,Unknown,1,CD14,Test,17.8042250402598,1,Pass,0.0168734359788604,83.7877303402839,999,1,
S42-A44,7wM9mac27,Unknown,1,CTSD,Test,16.2815193562338,1,Pass,0.0168734359788604,82.2927724970762,999,1,
S42-A45,7wM9mac27,Unknown,1,HIF2A,Test,21.4383013940271,1,Pass,0.0168734359788604,84.6886619284492,999,1,
S42-A46,7wM9mac27,Unknown,1,LY75,Test,999,0,Fail,0.0168734359788604,999,999,0,
S42-A47,7wM9mac27,Unknown,1,SPHK1,Test,999,0,Fail,0.0168734359788604,999,999,0,
S42-A48,7wM9mac27,Unknown,1,LTB,Test,21.4439848431162,0,Fail,0.0168734359788604,999,88.4416444094307,0,
S09-A01,7wM9mac4,Unknown,1,ABCA1,Test,22.9525115546431,0,Fail,0.0168734359788604,999,83.3044313090426,0,
S09-A02,7wM9mac4,Unknown,1,CD164,Test,16.0098868876873,0,Fail,0.0168734359788604,80.6891590056238,73.0383712139991,0.782581733620044,
S09-A03,7wM9mac4,Unknown,1,CXCL10,Test,11.006377407403,1,Pass,0.0168734359788604,82.0632825830106,999,1,
S09-A04,7wM9mac4,Unknown,1,IL1A,Test,16.4966530493228,1,Pass,0.0168734359788604,78.6290857782806,999,1,
S09-A05,7wM9mac4,Unknown,1,LYVE1,Test,999,0,Fail,0.0168734359788604,999,999,0,
S09-A06,7wM9mac4,Unknown,1,SPP1,Test,20.1153647976017,0,Fail,0.0168734359788604,999,83.2861745964771,0,
S09-A07,7wM9mac4,Unknown,1,B2M,Test,8.63271186750476,1,Pass,0.0168734359788604,81.3127489519446,999,1,
S09-A08,7wM9mac4,Unknown,1,PDL1,Test,13.2523998252392,1,Pass,0.0168734359788604,82.5872898572751,999,1,
S09-A09,7wM9mac4,Unknown,1,CXCL9,Test,6.87244135172793,1,Pass,0.0168734359788604,80.7237378685474,999,1,
S09-A10,7wM9mac4,Unknown,1,IL1B,Test,999,0,Fail,0.0168734359788604,999,999,0,
S09-A11,7wM9mac4,Unknown,1,MDK,Test,16.81424918861,1,Pass,0.0168734359788604,80.829393025074,999,1,
S09-A12,7wM9mac4,Unknown,1,TLR4,Test,18.5304246145501,1,Pass,0.0168734359788604,79.1409977874487,999,1,
S09-A13,7wM9mac4,Unknown,1,CCL1,Test,999,0,Fail,0.0168734359788604,999,999,0,
S09-A14,7wM9mac4,Unknown,1,CD40,Test,12.5727719369955,1,Pass,0.0168734359788604,82.1216156203783,999,1,
S09-A15,7wM9mac4,Unknown,1,F4-80,Test,21.5208917671905,1,Pass,0.0168734359788604,82.0662557885017,999,1,
S09-A16,7wM9mac4,Unknown,1,IL6,Test,999,0,Fail,0.0168734359788604,999,999,0,
S09-A17,7wM9mac4,Unknown,1,PDPN,Test,999,0,Fail,0.0168734359788604,999,999,0,
S09-A18,7wM9mac4,Unknown,1,TPP1,Test,17.1497495840636,1,Pass,0.0168734359788604,80.5843881495897,999,1,
S09-A19,7wM9mac4,Unknown,1,CCL2,Test,22.6851786213653,0,Fail,0.0168734359788604,999,85.073468719503,0,
S09-A20,7wM9mac4,Unknown,1,CD74,Test,8.53570952703741,1,Pass,0.0168734359788604,80.7023991592254,999,1,
S09-A21,7wM9mac4,Unknown,1,FCGR3,Test,23.8615181666511,0.992683333439432,Pass,0.0168734359788604,81.423324608066,999,1,
S09-A22,7wM9mac4,Unknown,1,ITGAM,Test,20.0062962729266,1,Pass,0.0168734359788604,80.585481515379,999,1,
S09-A23,7wM9mac4,Unknown,1,PROX1,Test,999,0,Fail,0.0168734359788604,999,999,0,
S09-A24,7wM9mac4,Unknown,1,VEGFC,Test,999,0,Fail,0.0168734359788604,999,999,0,
S09-A25,7wM9mac4,Unknown,1,CCL21A,Test,17.6694036305301,1,Pass,0.0168734359788604,78.0513765027237,999,1,
S09-A26,7wM9mac4,Unknown,1,CD80,Test,18.2081148035289,1,Pass,0.0168734359788604,78.9755835229018,999,1,
S09-A27,7wM9mac4,Unknown,1,VEGF-R3,Test,999,0,Fail,0.0168734359788604,999,999,0,
S09-A28,7wM9mac4,Unknown,1,ITGAX,Test,18.9292783933132,1,Pass,0.0168734359788604,80.2589484375077,999,1,
S09-A29,7wM9mac4,Unknown,1,S1PR1,Test,999,0,Fail,0.0168734359788604,999,999,0,
S09-A30,7wM9mac4,Unknown,1,XCR1,Test,999,0,Fail,0.0168734359788604,999,999,0,
S09-A31,7wM9mac4,Unknown,1,CCL22,Test,9.78877809525803,1,Pass,0.0168734359788604,81.0056744664619,999,1,
S09-A32,7wM9mac4,Unknown,1,CD86,Test,17.3715202969535,1,Pass,0.0168734359788604,80.2066100421134,999,1,
S09-A33,7wM9mac4,Unknown,1,H2-AA,Test,8.64270007224259,1,Pass,0.0168734359788604,84.7794111272387,999,1,
S09-A34,7wM9mac4,Unknown,1,LAMP2,Test,13.39339487782,1,Pass,0.0168734359788604,82.0686082730693,999,1,
S09-A35,7wM9mac4,Unknown,1,SELENOP,Test,14.1282614255361,1,Pass,0.0168734359788604,81.0151582462992,999,1,
S09-A36,7wM9mac4,Unknown,1,HIF1A,Test,15.0992462520956,1,Pass,0.0168734359788604,76.3037014389716,999,1,
S09-A37,7wM9mac4,Unknown,1,CCR7,Test,21.0954601417107,1,Pass,0.0168734359788604,81.9952527371655,999,1,
S09-A38,7wM9mac4,Unknown,1,CSF1R,Test,12.6076823556032,1,Pass,0.0168734359788604,82.2380760952766,999,1,
S09-A39,7wM9mac4,Unknown,1,H2-DMA,Test,13.8436873846823,1,Pass,0.0168734359788604,83.1033271271863,999,1,
S09-A40,7wM9mac4,Unknown,1,LY6G,Test,999,0,Fail,0.0168734359788604,999,999,0,
S09-A41,7wM9mac4,Unknown,1,SGPL1,Test,15.4549508880899,1,Pass,0.0168734359788604,83.377897633699,999,1,
S09-A42,7wM9mac4,Unknown,1,LTA,Test,999,0,Fail,0.0168734359788604,999,999,0,
S09-A43,7wM9mac4,Unknown,1,CD14,Test,15.6973364695433,1,Pass,0.0168734359788604,83.7012753881022,999,1,
S09-A44,7wM9mac4,Unknown,1,CTSD,Test,16.6642071243762,1,Pass,0.0168734359788604,82.3980622919196,999,1,
S09-A45,7wM9mac4,Unknown,1,HIF2A,Test,999,0,Fail,0.0168734359788604,999,999,0,
S09-A46,7wM9mac4,Unknown,1,LY75,Test,999,0,Fail,0.0168734359788604,999,999,0,
S09-A47,7wM9mac4,Unknown,1,SPHK1,Test,999,0,Fail,0.0168734359788604,999,999,0,
S09-A48,7wM9mac4,Unknown,1,LTB,Test,999,0,Fail,0.0168734359788604,999,999,0,
S41-A01,7wM9mac26,Unknown,1,ABCA1,Test,15.4403461410235,1,Pass,0.0168734359788604,77.8140819876491,999,1,
S41-A02,7wM9mac26,Unknown,1,CD164,Test,15.8767016031932,1,Pass,0.0168734359788604,81.0810150189009,999,1,
S41-A03,7wM9mac26,Unknown,1,CXCL10,Test,18.4889659104577,0,Fail,0.0168734359788604,81.4788249700382,85.8482324221106,0.0917764460234137,
S41-A04,7wM9mac26,Unknown,1,IL1A,Test,999,0,Fail,0.0168734359788604,999,999,0,
S41-A05,7wM9mac26,Unknown,1,LYVE1,Test,999,0,Fail,0.0168734359788604,999,999,0,
S41-A06,7wM9mac26,Unknown,1,SPP1,Test,20.4506005871001,0,Fail,0.0168734359788604,999,83.339848358586,0,
S41-A07,7wM9mac26,Unknown,1,B2M,Test,11.268826925612,1,Pass,0.0168734359788604,81.3540571698006,999,1,
S41-A08,7wM9mac26,Unknown,1,PDL1,Test,999,0,Fail,0.0168734359788604,999,999,0,
S41-A09,7wM9mac26,Unknown,1,CXCL9,Test,999,0,Fail,0.0168734359788604,999,999,0,
S41-A10,7wM9mac26,Unknown,1,IL1B,Test,12.5461325651587,1,Pass,0.0168734359788604,79.8014253544411,999,1,
S41-A11,7wM9mac26,Unknown,1,MDK,Test,17.0686986811987,1,Pass,0.0168734359788604,80.8379629445564,999,1,
S41-A12,7wM9mac26,Unknown,1,TLR4,Test,999,0,Fail,0.0168734359788604,999,999,0,
S41-A13,7wM9mac26,Unknown,1,CCL1,Test,999,0,Fail,0.0168734359788604,999,999,0,
S41-A14,7wM9mac26,Unknown,1,CD40,Test,20.182024606018,0,Fail,0.0168734359788604,999,73.8235398684265,0,
S41-A15,7wM9mac26,Unknown,1,F4-80,Test,19.9058856892659,1,Pass,0.0168734359788604,82.0755939924492,999,1,
S41-A16,7wM9mac26,Unknown,1,IL6,Test,999,0,Fail,0.0168734359788604,999,999,0,
S41-A17,7wM9mac26,Unknown,1,PDPN,Test,999,0,Fail,0.0168734359788604,999,999,0,
S41-A18,7wM9mac26,Unknown,1,TPP1,Test,17.6894979600866,1,Pass,0.0168734359788604,80.6426838807369,999,1,
S41-A19,7wM9mac26,Unknown,1,CCL2,Test,21.8046994147344,0,Fail,0.0168734359788604,999,85.0121729177573,0,
S41-A20,7wM9mac26,Unknown,1,CD74,Test,10.2290671131924,1,Pass,0.0168734359788604,80.7329939473668,999,1,
S41-A21,7wM9mac26,Unknown,1,FCGR3,Test,24.3001428910628,0.974903275959599,Pass,0.0168734359788604,81.4543754003157,999,1,
S41-A22,7wM9mac26,Unknown,1,ITGAM,Test,19.2486302744114,1,Pass,0.0168734359788604,80.5806380086498,999,1,
S41-A23,7wM9mac26,Unknown,1,PROX1,Test,999,0,Fail,0.0168734359788604,999,999,0,
S41-A24,7wM9mac26,Unknown,1,VEGFC,Test,999,0,Fail,0.0168734359788604,999,999,0,
S41-A25,7wM9mac26,Unknown,1,CCL21A,Test,16.1450780069101,1,Pass,0.0168734359788604,78.0880399151627,999,1,
S41-A26,7wM9mac26,Unknown,1,CD80,Test,999,0,Fail,0.0168734359788604,999,999,0,
S41-A27,7wM9mac26,Unknown,1,VEGF-R3,Test,999,0,Fail,0.0168734359788604,999,999,0,
S41-A28,7wM9mac26,Unknown,1,ITGAX,Test,15.4864990243622,1,Pass,0.0168734359788604,80.0817529612906,999,1,
S41-A29,7wM9mac26,Unknown,1,S1PR1,Test,999,0,Fail,0.0168734359788604,999,999,0,
S41-A30,7wM9mac26,Unknown,1,XCR1,Test,999,0,Fail,0.0168734359788604,999,999,0,
S41-A31,7wM9mac26,Unknown,1,CCL22,Test,999,0,Fail,0.0168734359788604,999,999,0,
S41-A32,7wM9mac26,Unknown,1,CD86,Test,21.6336797649619,1,Pass,0.0168734359788604,80.3261634880153,999,1,
S41-A33,7wM9mac26,Unknown,1,H2-AA,Test,9.33037180788067,1,Pass,0.0168734359788604,85.1448432511878,999,1,
S41-A34,7wM9mac26,Unknown,1,LAMP2,Test,13.7915313822503,1,Pass,0.0168734359788604,82.0692908939948,999,1,
S41-A35,7wM9mac26,Unknown,1,SELENOP,Test,14.1049271469748,1,Pass,0.0168734359788604,81.0360699160265,999,1,
S41-A36,7wM9mac26,Unknown,1,HIF1A,Test,16.5515536255019,1,Pass,0.0168734359788604,76.3630422743521,999,1,
S41-A37,7wM9mac26,Unknown,1,CCR7,Test,19.3424897009755,1,Pass,0.0168734359788604,82.0633255824442,999,1,
S41-A38,7wM9mac26,Unknown,1,CSF1R,Test,12.8612458463835,1,Pass,0.0168734359788604,82.2497891286304,999,1,
S41-A39,7wM9mac26,Unknown,1,H2-DMA,Test,14.5784921318113,1,Pass,0.0168734359788604,83.1950700385509,999,1,
S41-A40,7wM9mac26,Unknown,1,LY6G,Test,999,0,Fail,0.0168734359788604,999,999,0,
S41-A41,7wM9mac26,Unknown,1,SGPL1,Test,17.4452064626379,1,Pass,0.0168734359788604,83.3326249761404,999,1,
S41-A42,7wM9mac26,Unknown,1,LTA,Test,999,0,Fail,0.0168734359788604,999,999,0,
S41-A43,7wM9mac26,Unknown,1,CD14,Test,17.5639120089139,1,Pass,0.0168734359788604,83.7790092834937,999,1,
S41-A44,7wM9mac26,Unknown,1,CTSD,Test,16.0126510242628,1,Pass,0.0168734359788604,82.3909083130544,999,1,
S41-A45,7wM9mac26,Unknown,1,HIF2A,Test,999,0,Fail,0.0168734359788604,999,999,0,
S41-A46,7wM9mac26,Unknown,1,LY75,Test,999,0,Fail,0.0168734359788604,999,999,0,
S41-A47,7wM9mac26,Unknown,1,SPHK1,Test,18.1911318997464,1,Pass,0.0168734359788604,87.9708936914209,999,1,
S41-A48,7wM9mac26,Unknown,1,LTB,Test,999,0,Fail,0.0168734359788604,999,999,0,
S08-A01,7wM8mac7,Unknown,1,ABCA1,Test,16.7759843703056,1,Pass,0.0168734359788604,77.8066280365551,999,1,
S08-A02,7wM8mac7,Unknown,1,CD164,Test,14.300972546343,1,Pass,0.0168734359788604,81.0527438724454,999,1,
S08-A03,7wM8mac7,Unknown,1,CXCL10,Test,21.1500713105976,0,Fail,0.0168734359788604,999,85.8004609073413,0,
S08-A04,7wM8mac7,Unknown,1,IL1A,Test,17.7920412261466,1,Pass,0.0168734359788604,78.6379840810682,999,1,
S08-A05,7wM8mac7,Unknown,1,LYVE1,Test,999,0,Fail,0.0168734359788604,999,999,0,
S08-A06,7wM8mac7,Unknown,1,SPP1,Test,19.3595771963527,0,Fail,0.0168734359788604,999,83.2967077060095,0,
S08-A07,7wM8mac7,Unknown,1,B2M,Test,8.80475033348515,1,Pass,0.0168734359788604,81.3274128696231,999,1,
S08-A08,7wM8mac7,Unknown,1,PDL1,Test,15.4701883934273,1,Pass,0.0168734359788604,82.6420027200542,999,1,
S08-A09,7wM8mac7,Unknown,1,CXCL9,Test,10.3892185942787,1,Pass,0.0168734359788604,80.7533182178476,999,1,
S08-A10,7wM8mac7,Unknown,1,IL1B,Test,11.2513928215722,1,Pass,0.0168734359788604,79.6982308514083,999,1,
S08-A11,7wM8mac7,Unknown,1,MDK,Test,16.1907233160402,1,Pass,0.0168734359788604,80.7460209220734,999,1,
S08-A12,7wM8mac7,Unknown,1,TLR4,Test,18.5126708358741,1,Pass,0.0168734359788604,78.7058934075018,999,1,
S08-A13,7wM8mac7,Unknown,1,CCL1,Test,999,0,Fail,0.0168734359788604,999,999,0,
S08-A14,7wM8mac7,Unknown,1,CD40,Test,999,0,Fail,0.0168734359788604,999,999,0,
S08-A15,7wM8mac7,Unknown,1,F4-80,Test,20.8017822382942,1,Pass,0.0168734359788604,82.0561870769536,999,1,
S08-A16,7wM8mac7,Unknown,1,IL6,Test,999,0,Fail,0.0168734359788604,999,999,0,
S08-A17,7wM8mac7,Unknown,1,PDPN,Test,999,0,Fail,0.0168734359788604,999,999,0,
S08-A18,7wM8mac7,Unknown,1,TPP1,Test,18.7951746063203,1,Pass,0.0168734359788604,80.6745536047427,999,1,
S08-A19,7wM8mac7,Unknown,1,CCL2,Test,14.1157815035349,1,Pass,0.0168734359788604,80.6706798636947,999,1,
S08-A20,7wM8mac7,Unknown,1,CD74,Test,8.89504191884557,1,Pass,0.0168734359788604,80.7146415143305,999,1,
S08-A21,7wM8mac7,Unknown,1,FCGR3,Test,24.5361173486625,0.981268017417035,Pass,0.0168734359788604,81.4330246482663,999,1,
S08-A22,7wM8mac7,Unknown,1,ITGAM,Test,17.143201619029,1,Pass,0.0168734359788604,80.408496806239,999,1,
S08-A23,7wM8mac7,Unknown,1,PROX1,Test,999,0,Fail,0.0168734359788604,999,999,0,
S08-A24,7wM8mac7,Unknown,1,VEGFC,Test,999,0,Fail,0.0168734359788604,999,999,0,
S08-A25,7wM8mac7,Unknown,1,CCL21A,Test,18.190473345871,1,Pass,0.0168734359788604,78.0460858417123,999,1,
S08-A26,7wM8mac7,Unknown,1,CD80,Test,999,0,Fail,0.0168734359788604,999,999,0,
S08-A27,7wM8mac7,Unknown,1,VEGF-R3,Test,999,0,Fail,0.0168734359788604,999,999,0,
S08-A28,7wM8mac7,Unknown,1,ITGAX,Test,13.6415780907277,1,Pass,0.0168734359788604,80.1592999576896,999,1,
S08-A29,7wM8mac7,Unknown,1,S1PR1,Test,999,0,Fail,0.0168734359788604,999,999,0,
S08-A30,7wM8mac7,Unknown,1,XCR1,Test,999,0,Fail,0.0168734359788604,999,999,0,
S08-A31,7wM8mac7,Unknown,1,CCL22,Test,999,0,Fail,0.0168734359788604,999,999,0,
S08-A32,7wM8mac7,Unknown,1,CD86,Test,20.5443372532693,1,Pass,0.0168734359788604,80.3243480070494,999,1,
S08-A33,7wM8mac7,Unknown,1,H2-AA,Test,8.42003502629547,1,Pass,0.0168734359788604,84.9097564462162,999,1,
S08-A34,7wM8mac7,Unknown,1,LAMP2,Test,13.9303029960851,1,Pass,0.0168734359788604,81.914219463295,999,1,
S08-A35,7wM8mac7,Unknown,1,SELENOP,Test,13.7728100743275,1,Pass,0.0168734359788604,81.0294473229515,999,1,
S08-A36,7wM8mac7,Unknown,1,HIF1A,Test,15.1106807229155,1,Pass,0.0168734359788604,76.3450171108419,999,1,
S08-A37,7wM8mac7,Unknown,1,CCR7,Test,999,0,Fail,0.0168734359788604,999,999,0,
S08-A38,7wM8mac7,Unknown,1,CSF1R,Test,11.8838385081464,1,Pass,0.0168734359788604,82.2696170176911,999,1,
S08-A39,7wM8mac7,Unknown,1,H2-DMA,Test,12.9363977310075,1,Pass,0.0168734359788604,83.153333337265,999,1,
S08-A40,7wM8mac7,Unknown,1,LY6G,Test,999,0,Fail,0.0168734359788604,999,999,0,
S08-A41,7wM8mac7,Unknown,1,SGPL1,Test,16.6298699527368,1,Pass,0.0168734359788604,83.373197862215,999,1,
S08-A42,7wM8mac7,Unknown,1,LTA,Test,999,0,Fail,0.0168734359788604,999,999,0,
S08-A43,7wM8mac7,Unknown,1,CD14,Test,16.5689571599204,1,Pass,0.0168734359788604,83.7461667575167,999,1,
S08-A44,7wM8mac7,Unknown,1,CTSD,Test,15.0060540416586,1,Pass,0.0168734359788604,82.3412870106108,999,1,
S08-A45,7wM8mac7,Unknown,1,HIF2A,Test,18.6029263649394,1,Pass,0.0168734359788604,84.5619482895275,999,1,
S08-A46,7wM8mac7,Unknown,1,LY75,Test,999,0,Fail,0.0168734359788604,999,999,0,
S08-A47,7wM8mac7,Unknown,1,SPHK1,Test,999,0,Fail,0.0168734359788604,999,999,0,
S08-A48,7wM8mac7,Unknown,1,LTB,Test,999,0,Fail,0.0168734359788604,999,999,0,
S40-A01,7wM9mac25,Unknown,1,ABCA1,Test,19.0683118191882,1,Pass,0.0168734359788604,77.8531760364132,999,1,
S40-A02,7wM9mac25,Unknown,1,CD164,Test,16.1901454215168,1,Pass,0.0168734359788604,80.1003285854619,999,1,
S40-A03,7wM9mac25,Unknown,1,CXCL10,Test,21.1251876791553,0,Fail,0.0168734359788604,999,85.9261823763728,0,
S40-A04,7wM9mac25,Unknown,1,IL1A,Test,999,0,Fail,0.0168734359788604,999,999,0,
S40-A05,7wM9mac25,Unknown,1,LYVE1,Test,999,0,Fail,0.0168734359788604,999,999,0,
S40-A06,7wM9mac25,Unknown,1,SPP1,Test,19.2022684376019,0,Fail,0.0168734359788604,999,83.3655870179649,0,
S40-A07,7wM9mac25,Unknown,1,B2M,Test,10.1611854082567,0,Fail,0.0168734359788604,999,82.0484361067701,0,
S40-A08,7wM9mac25,Unknown,1,PDL1,Test,16.4592866981401,1,Pass,0.0168734359788604,82.6912850136099,999,1,
S40-A09,7wM9mac25,Unknown,1,CXCL9,Test,999,0,Fail,0.0168734359788604,999,999,0,
S40-A10,7wM9mac25,Unknown,1,IL1B,Test,14.9963808642862,1,Pass,0.0168734359788604,79.117973417614,999,1,
S40-A11,7wM9mac25,Unknown,1,MDK,Test,16.8691080263265,1,Pass,0.0168734359788604,80.8476264855412,999,1,
S40-A12,7wM9mac25,Unknown,1,TLR4,Test,19.2290570470593,1,Pass,0.0168734359788604,79.2574295537277,999,1,
S40-A13,7wM9mac25,Unknown,1,CCL1,Test,999,0,Fail,0.0168734359788604,999,999,0,
S40-A14,7wM9mac25,Unknown,1,CD40,Test,19.3195455327485,0,Fail,0.0168734359788604,999,73.8500703505741,0,
S40-A15,7wM9mac25,Unknown,1,F4-80,Test,22.3293540203542,1,Pass,0.0168734359788604,82.1594398786095,999,1,
S40-A16,7wM9mac25,Unknown,1,IL6,Test,999,0,Fail,0.0168734359788604,999,999,0,
S40-A17,7wM9mac25,Unknown,1,PDPN,Test,999,0,Fail,0.0168734359788604,999,999,0,
S40-A18,7wM9mac25,Unknown,1,TPP1,Test,18.2616054695441,1,Pass,0.0168734359788604,80.6675736232983,999,1,
S40-A19,7wM9mac25,Unknown,1,CCL2,Test,999,0,Fail,0.0168734359788604,999,999,0,
S40-A20,7wM9mac25,Unknown,1,CD74,Test,9.50612411828962,1,Pass,0.0168734359788604,80.7441680437259,999,1,
S40-A21,7wM9mac25,Unknown,1,FCGR3,Test,22.3812244919689,0.983824816817535,Pass,0.0168734359788604,81.4100035965176,999,1,
S40-A22,7wM9mac25,Unknown,1,ITGAM,Test,999,0,Fail,0.0168734359788604,999,999,0,
S40-A23,7wM9mac25,Unknown,1,PROX1,Test,999,0,Fail,0.0168734359788604,999,999,0,
S40-A24,7wM9mac25,Unknown,1,VEGFC,Test,999,0,Fail,0.0168734359788604,999,999,0,
S40-A25,7wM9mac25,Unknown,1,CCL21A,Test,15.9487547608953,1,Pass,0.0168734359788604,78.09620411591,999,1,
